event_id,contract,side,entry_timestamp_utc,entry_ask,entry_bid,target,btc_price,btc_gap,seconds_left,btc_move_15s,btc_move_30s,btc_move_60s,ask_move_15s,ask_move_30s,ask_move_60s,recent_low_60s,recent_high_60s,bounce_from_low,drawdown_from_high,outcome_timestamp_utc,observed_seconds,max_future_bid,max_gain_vs_entry_ask,min_future_bid,max_adverse_vs_entry_ask,hit_8c,seconds_to_8c,hit_10c,seconds_to_10c,hit_15c,seconds_to_15c,hit_20c,seconds_to_20c,stop_10c_hit,stop_seconds,notes
KXBTC15M-26SEP040015-15|UP|1788494617619,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:03:37.619734+00:00,0.34,0.33,80876.34,80843.23,-33.11000000000058,682.38,19.169999999998254,19.169999999998254,11.519999999989523,0.0,-0.04999999999999999,-0.009999999999999953,0.34,0.39,0.0,0.04999999999999999,2026-09-04T04:06:42.843202+00:00,184,0.5,0.15999999999999998,0.33,-0.010000000000000009,True,115.0,True,145.0,True,145.0,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788494637603,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:03:57.603312+00:00,0.34,0.33,80876.34,80835.23,-41.11000000000058,662.4,-8.0,11.179999999993015,11.169999999998254,0.0,0.0,-0.04999999999999999,0.34,0.39,0.0,0.04999999999999999,2026-09-04T04:06:57.850352+00:00,180,0.51,0.16999999999999998,0.33,-0.010000000000000009,True,95.0,True,125.0,True,125.0,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788494657622,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:04:17.622658+00:00,0.39,0.38,80876.34,80841.24,-35.09999999999127,642.38,6.010000000009313,6.010000000009313,17.19000000000233,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.34,0.39,0.04999999999999999,0.0,2026-09-04T04:07:17.896149+00:00,180,0.52,0.13,0.38,-0.010000000000000009,True,105.0,True,105.0,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788494672625,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:04:32.625898+00:00,0.41,0.4,80876.34,80841.24,-35.09999999999127,627.37,0.0,6.0200000000040745,-2.0,0.019999999999999962,0.019999999999999962,0.06999999999999995,0.34,0.41,0.06999999999999995,0.0,2026-09-04T04:07:32.846677+00:00,180,0.52,0.11000000000000004,0.4,-0.009999999999999953,True,90.0,True,135.0,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788494687627,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:04:47.627180+00:00,0.41,0.4,80876.34,80839.74,-36.59999999999127,612.37,-1.5,-1.5,4.510000000009313,0.0,0.019999999999999962,0.06999999999999995,0.34,0.41,0.06999999999999995,0.0,2026-09-04T04:07:47.837668+00:00,180,0.55,0.14000000000000007,0.4,-0.009999999999999953,True,75.0,True,120.0,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788494707603,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:05:07.603709+00:00,0.41,0.4,80876.34,80855.62,-20.720000000001164,592.4,15.879999999990105,14.379999999990105,20.39999999999418,0.0,0.0,0.019999999999999962,0.39,0.41,0.019999999999999962,0.0,2026-09-04T04:08:07.863050+00:00,180,0.55,0.14000000000000007,0.4,-0.009999999999999953,True,55.0,True,100.0,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788494722604,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:05:22.604139+00:00,0.41,0.4,80876.34,80858.33,-18.00999999999476,577.4,2.710000000006403,18.589999999996508,17.089999999996508,0.0,0.0,0.019999999999999962,0.39,0.41,0.019999999999999962,0.0,2026-09-04T04:08:22.829230+00:00,180,0.55,0.14000000000000007,0.4,-0.009999999999999953,True,40.0,True,85.0,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788494737625,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:05:37.625642+00:00,0.44,0.43,80876.34,80855.09,-21.25,562.37,-3.2400000000052387,-0.5299999999988358,13.849999999991269,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.41,0.44,0.030000000000000027,0.0,2026-09-04T04:08:42.872125+00:00,184,0.55,0.11000000000000004,0.43,-0.010000000000000009,True,100.0,True,130.0,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788494757602,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:05:57.602865+00:00,0.44,0.43,80876.34,80878.57,2.2300000000104774,542.4,21.860000000000582,20.24000000000524,38.830000000001746,0.0,0.030000000000000027,0.030000000000000027,0.41,0.44,0.030000000000000027,0.0,2026-09-04T04:08:57.828281+00:00,180,0.55,0.11000000000000004,0.43,-0.010000000000000009,True,80.1,True,110.0,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788494867630,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:07:47.630427+00:00,0.45,0.44,80876.34,80875.35,-0.9899999999906868,432.37,-1.610000000000582,1.360000000000582,-3.539999999993597,-0.02999999999999997,-0.03999999999999998,-0.03999999999999998,0.45,0.49,0.0,0.03999999999999998,2026-09-04T04:10:47.868753+00:00,180,0.63,0.18,0.44,-0.010000000000000009,True,75.0,True,75.0,True,75.0,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788494882635,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:08:02.635427+00:00,0.45,0.44,80876.34,80875.35,-0.9899999999906868,417.36,0.0,-1.610000000000582,3.3700000000098953,0.0,-0.02999999999999997,-0.03999999999999998,0.45,0.49,0.0,0.03999999999999998,2026-09-04T04:11:02.915728+00:00,180,0.63,0.18,0.44,-0.010000000000000009,True,60.0,True,60.0,True,60.0,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788494942656,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:09:02.656382+00:00,0.37,0.36,80876.34,80876.23,-0.11000000000058208,357.34,25.94999999999709,17.970000000001164,0.8799999999901047,-0.16000000000000003,-0.16000000000000003,-0.19000000000000006,0.37,0.56,0.0,0.19000000000000006,2026-09-04T04:12:07.874718+00:00,184,0.66,0.29000000000000004,0.36,-0.010000000000000009,True,30.0,True,30.0,True,150.0,True,150.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788494962611,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:09:22.611555+00:00,0.37,0.36,80876.34,80880.74,4.400000000008731,337.39,4.510000000009313,30.460000000006403,5.389999999999418,0.0,-0.16000000000000003,-0.16000000000000003,0.37,0.53,0.0,0.16000000000000003,2026-09-04T04:12:22.881867+00:00,180,0.78,0.41000000000000003,0.36,-0.010000000000000009,True,10.0,True,10.0,True,130.0,True,130.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788495002648,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:10:02.648009+00:00,0.45,0.44,80876.34,80861.06,-15.279999999998836,297.35,-3.7299999999959255,-18.05000000000291,-9.630000000004657,-0.06,-0.06,-0.08000000000000002,0.37,0.51,0.08000000000000002,0.06,2026-09-04T04:13:02.909841+00:00,180,0.945,0.49499999999999994,0.39,-0.06,True,90.0,True,90.0,True,90.0,True,90.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788495022612,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:10:22.612375+00:00,0.45,0.44,80876.34,80863.86,-12.479999999995925,277.39,2.8000000000029104,0.11000000000058208,-16.880000000004657,0.0,-0.06,0.08000000000000002,0.37,0.51,0.08000000000000002,0.06,2026-09-04T04:13:22.849872+00:00,180,0.976,0.526,0.39,-0.06,True,70.0,True,70.0,True,70.0,True,70.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788495062652,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:11:02.652273+00:00,0.4,0.39,80876.34,80859.02,-17.319999999992433,237.35,-6.440000000002328,-13.629999999990105,-2.039999999993597,-0.09999999999999998,-0.09999999999999998,-0.04999999999999999,0.4,0.5,0.0,0.09999999999999998,2026-09-04T04:14:07.855383+00:00,184,0.996,0.596,0.39,-0.010000000000000009,True,30.0,True,30.0,True,30.0,True,30.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|UP|1788495082614,KXBTC15M-26SEP040015-15,UP,2026-09-04T04:11:22.614448+00:00,0.4,0.39,80876.34,80876.99,0.6500000000087311,217.39,17.970000000001164,11.529999999998836,13.130000000004657,0.0,-0.09999999999999998,-0.04999999999999999,0.4,0.5,0.0,0.09999999999999998,2026-09-04T04:14:22.838096+00:00,180,0.996,0.596,0.39,-0.010000000000000009,True,10.0,True,10.0,True,10.0,True,10.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788495092617,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:11:32.617396+00:00,0.34,0.33,80876.34,80892.24,15.900000000008731,207.38,34.9600000000064,33.220000000001164,19.580000000001746,-0.26999999999999996,-0.16999999999999998,-0.22000000000000003,0.34,0.61,0.0,0.26999999999999996,2026-09-04T04:14:32.876189+00:00,180,0.33,-0.010000000000000009,0.0,-0.34,False,,False,,False,,False,,True,45.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788495107634,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:11:47.634119+00:00,0.34,0.33,80876.34,80892.25,15.910000000003492,192.37,0.00999999999476131,34.970000000001164,19.589999999996508,0.0,-0.26999999999999996,-0.16999999999999998,0.34,0.61,0.0,0.26999999999999996,2026-09-04T04:14:47.866305+00:00,180,0.33,-0.010000000000000009,0.0,-0.34,False,,False,,False,,False,,True,30.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788495122638,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:12:02.638647+00:00,0.34,0.33,80876.34,80892.25,15.910000000003492,177.36,0.0,0.00999999999476131,33.229999999995925,0.0,0.0,-0.16999999999999998,0.34,0.61,0.0,0.26999999999999996,2026-09-04T04:15:33.249516+00:00,210,0.33,-0.010000000000000009,0.0,-0.34,False,,False,,False,,False,,True,15.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788495137638,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:12:17.638779+00:00,0.22,0.21,80876.34,80921.77,45.43000000000757,162.36,29.520000000004075,29.520000000004075,76.76000000000931,-0.12000000000000002,-0.12000000000000002,-0.39,0.22,0.61,0.0,0.39,2026-09-04T04:15:33.249694+00:00,195,0.21,-0.010000000000000009,0.0,-0.22,False,,False,,False,,False,,True,30.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788495157617,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:12:37.617471+00:00,0.22,0.21,80876.34,80921.19,44.85000000000582,142.38,-0.5800000000017462,28.94000000000233,28.94999999999709,0.0,-0.12000000000000002,-0.12000000000000002,0.22,0.34,0.0,0.12000000000000002,2026-09-04T04:15:33.249834+00:00,175,0.21,-0.010000000000000009,0.0,-0.22,False,,False,,False,,False,,True,10.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788495172619,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:12:52.619412+00:00,0.055,0.054,80876.34,80923.49,47.15000000000873,127.38,2.3000000000029104,1.7200000000011642,31.24000000000524,-0.165,-0.165,-0.28500000000000003,0.055,0.34,0.0,0.28500000000000003,2026-09-04T04:15:33.249952+00:00,160,0.054,-0.0010000000000000009,0.0,-0.055,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788495187622,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:13:07.622193+00:00,0.055,0.054,80876.34,80930.23,53.88999999999942,112.38,6.739999999990687,9.039999999993597,37.979999999995925,0.0,-0.165,-0.28500000000000003,0.055,0.34,0.0,0.28500000000000003,2026-09-04T04:15:33.250068+00:00,145,0.054,-0.0010000000000000009,0.0,-0.055,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788495207620,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:13:27.620737+00:00,0.024,0.021,80876.34,80931.3,54.9600000000064,92.38,1.070000000006985,7.809999999997672,9.30000000000291,-0.031,-0.031,-0.196,0.024,0.22,0.0,0.196,2026-09-04T04:15:33.250177+00:00,125,0.021,-0.002999999999999999,0.0,-0.024,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788495227705,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:13:47.705936+00:00,0.004,0.003,80876.34,80951.33,74.99000000000524,72.29,-0.14999999999417923,21.10000000000582,27.839999999996508,-0.02,-0.02,-0.051000000000000004,0.004,0.055,0.0,0.051000000000000004,2026-09-04T04:15:33.250284+00:00,105,0.003,-0.001,0.0,-0.004,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788495247622,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:14:07.622507+00:00,0.004,0.003,80876.34,80962.25,85.91000000000349,52.38,10.919999999998254,10.770000000004075,32.020000000004075,0.0,-0.02,-0.051000000000000004,0.004,0.055,0.0,0.051000000000000004,2026-09-04T04:15:33.250391+00:00,85,0.003,-0.001,0.0,-0.004,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040015-15|DOWN|1788495267617,KXBTC15M-26SEP040015-15,DOWN,2026-09-04T04:14:27.617307+00:00,0.004,0.003,80876.34,80964.24,87.90000000000873,32.38,1.9900000000052387,5.240000000005239,32.95000000001164,0.0,0.0,-0.02,0.004,0.024,0.0,0.02,2026-09-04T04:15:33.250496+00:00,65,0.003,-0.001,0.0,-0.004,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|UP|1788495333015,KXBTC15M-26SEP040030-30,UP,2026-09-04T04:15:33.015664+00:00,0.44,0.43,80964.41,80957.27,-7.139999999999418,866.98,,,,,,,0.44,0.44,0.0,0.0,2026-09-04T04:18:33.273474+00:00,180,0.72,0.27999999999999997,0.43,-0.010000000000000009,True,75.0,True,75.0,True,75.0,True,75.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|UP|1788495348020,KXBTC15M-26SEP040030-30,UP,2026-09-04T04:15:48.020169+00:00,0.44,0.43,80964.41,80965.61,1.1999999999970896,851.98,8.339999999996508,,,0.0,,,0.44,0.44,0.0,0.0,2026-09-04T04:18:53.259524+00:00,185,0.72,0.27999999999999997,0.43,-0.010000000000000009,True,60.0,True,60.0,True,60.0,True,60.0,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495408058,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:16:48.058351+00:00,0.35,0.34,80964.41,81044.99,80.58000000000175,791.94,19.470000000001164,44.98000000001048,79.38000000000466,-0.15000000000000002,-0.15000000000000002,-0.21999999999999997,0.35,0.57,0.0,0.21999999999999997,2026-09-04T04:19:53.295082+00:00,184,0.35,0.0,0.21,-0.13999999999999999,False,,False,,False,,False,,True,185.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495423082,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:17:03.082786+00:00,0.35,0.34,80964.41,81048.01,83.59999999999127,776.92,3.0199999999895226,22.489999999990687,70.51999999998952,0.0,-0.15000000000000002,-0.15000000000000002,0.35,0.5,0.0,0.15000000000000002,2026-09-04T04:20:08.265101+00:00,184,0.35,0.0,0.21,-0.13999999999999999,False,,False,,False,,False,,True,170.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495438105,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:17:18.105378+00:00,0.28,0.27,80964.41,81030.0,65.58999999999651,761.89,-18.00999999999476,-14.990000000005239,29.99000000000524,-0.06999999999999995,-0.06999999999999995,-0.21999999999999997,0.28,0.5,0.0,0.21999999999999997,2026-09-04T04:20:23.265272+00:00,184,0.35,0.06999999999999995,0.21,-0.07000000000000003,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495458026,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:17:38.026337+00:00,0.28,0.27,80964.41,81042.4,77.98999999999069,741.97,21.19999999999709,-5.610000000000582,12.129999999990105,0.0,-0.06999999999999995,-0.21999999999999997,0.28,0.5,0.0,0.21999999999999997,2026-09-04T04:20:38.259230+00:00,180,0.35,0.06999999999999995,0.2,-0.08000000000000002,False,,False,,False,,False,,False,,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495478012,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:17:58.012898+00:00,0.34,0.33,80964.41,81033.04,68.6299999999901,721.99,-11.920000000012806,11.839999999996508,-14.980000000010477,0.06,0.06,-0.009999999999999953,0.28,0.35,0.06,0.009999999999999953,2026-09-04T04:20:58.267936+00:00,180,0.35,0.009999999999999953,0.2,-0.14,False,,False,,False,,False,,True,115.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495493014,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:18:13.014938+00:00,0.34,0.33,80964.41,81041.42,77.00999999999476,706.99,8.380000000004657,-3.540000000008149,-29.180000000007567,0.0,0.06,-0.009999999999999953,0.28,0.35,0.06,0.009999999999999953,2026-09-04T04:21:13.251390+00:00,180,0.35,0.009999999999999953,0.16,-0.18000000000000002,False,,False,,False,,False,,True,100.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495513045,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:18:33.045647+00:00,0.36,0.35,80964.41,81061.99,97.58000000000175,686.95,14.80000000000291,28.95000000001164,29.69000000000233,0.019999999999999962,0.019999999999999962,0.07999999999999996,0.28,0.36,0.07999999999999996,0.0,2026-09-04T04:21:38.244952+00:00,184,0.35,-0.010000000000000009,0.16,-0.19999999999999998,False,,False,,False,,False,,True,80.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495533034,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:18:53.034965+00:00,0.32,0.31,80964.41,81053.82,89.41000000000349,666.97,-5.209999999991851,6.630000000004657,20.780000000013388,-0.03999999999999998,-0.020000000000000018,-0.020000000000000018,0.32,0.36,0.0,0.03999999999999998,2026-09-04T04:21:58.271227+00:00,185,0.31,-0.010000000000000009,0.16,-0.16,False,,False,,False,,False,,True,60.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495548048,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:19:08.048219+00:00,0.32,0.31,80964.41,81067.49,103.08000000000175,651.95,13.669999999998254,8.460000000006403,34.45000000001164,0.0,-0.03999999999999998,-0.020000000000000018,0.32,0.36,0.0,0.03999999999999998,2026-09-04T04:22:13.261324+00:00,184,0.31,-0.010000000000000009,0.16,-0.16,False,,False,,False,,False,,True,45.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495568017,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:19:28.017507+00:00,0.28,0.27,80964.41,81076.49,112.08000000000175,631.98,9.0,23.54000000000815,14.370000000009895,-0.03999999999999998,-0.03999999999999998,-0.07999999999999996,0.28,0.36,0.0,0.07999999999999996,2026-09-04T04:22:28.311237+00:00,180,0.27,-0.010000000000000009,0.16,-0.12000000000000002,False,,False,,False,,False,,True,100.1,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495588016,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:19:48.016526+00:00,0.28,0.27,80964.41,81077.82,113.41000000000349,611.98,1.3400000000110595,1.3400000000110595,27.610000000000582,0.0,-0.03999999999999998,-0.07999999999999996,0.28,0.32,0.0,0.03999999999999998,2026-09-04T04:22:48.267687+00:00,180,0.27,-0.010000000000000009,0.16,-0.12000000000000002,False,,False,,False,,False,,True,80.1,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495603028,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:20:03.028882+00:00,0.22,0.21,80964.41,81084.42,120.00999999999476,596.97,6.599999999991269,7.940000000002328,23.229999999995925,-0.060000000000000026,-0.060000000000000026,-0.1,0.22,0.32,0.0,0.1,2026-09-04T04:23:08.261286+00:00,184,0.21,-0.010000000000000009,0.11,-0.11,False,,False,,False,,False,,True,175.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495618033,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:20:18.033840+00:00,0.22,0.21,80964.41,81097.11,132.6999999999971,581.97,12.690000000002328,19.289999999993597,20.630000000004657,0.0,-0.060000000000000026,-0.1,0.22,0.28,0.0,0.060000000000000026,2026-09-04T04:23:18.307245+00:00,180,0.21,-0.010000000000000009,0.11,-0.11,False,,False,,False,,False,,True,160.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495638038,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:20:38.038822+00:00,0.21,0.2,80964.41,81107.56,143.14999999999418,561.96,4.059999999997672,23.139999999999418,31.080000000001746,-0.010000000000000009,-0.010000000000000009,-0.07000000000000003,0.21,0.28,0.0,0.07000000000000003,2026-09-04T04:23:43.264429+00:00,184,0.21,0.0,0.075,-0.135,False,,False,,False,,False,,True,170.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495653040,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:20:53.040496+00:00,0.21,0.2,80964.41,81093.61,129.1999999999971,546.96,-13.94999999999709,-9.889999999999418,9.190000000002328,0.0,-0.010000000000000009,-0.010000000000000009,0.21,0.22,0.0,0.010000000000000009,2026-09-04T04:23:58.283458+00:00,185,0.21,0.0,0.044,-0.16599999999999998,False,,False,,False,,False,,True,155.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495668078,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:21:08.078558+00:00,0.17,0.16,80964.41,81110.79,146.3799999999901,531.92,17.179999999993015,3.2299999999959255,33.379999999990105,-0.03999999999999998,-0.03999999999999998,-0.04999999999999999,0.17,0.22,0.0,0.04999999999999999,2026-09-04T04:24:13.276654+00:00,184,0.21,0.03999999999999998,0.044,-0.126,False,,False,,False,,False,,True,170.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495688030,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:21:28.030842+00:00,0.17,0.16,80964.41,81106.55,142.13999999999942,511.97,-4.239999999990687,1.1600000000034925,3.040000000008149,0.0,-0.03999999999999998,-0.04999999999999999,0.17,0.22,0.0,0.04999999999999999,2026-09-04T04:24:28.301817+00:00,180,0.21,0.03999999999999998,0.044,-0.126,False,,False,,False,,False,,True,150.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495708019,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:21:48.019374+00:00,0.19,0.18,80964.41,81090.03,125.61999999999534,491.98,-16.520000000004075,-20.75999999999476,-6.9100000000034925,0.01999999999999999,0.01999999999999999,-0.01999999999999999,0.17,0.21,0.01999999999999999,0.01999999999999999,2026-09-04T04:24:48.268238+00:00,180,0.21,0.01999999999999999,0.044,-0.14600000000000002,False,,False,,False,,False,,True,100.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495723028,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:22:03.028256+00:00,0.19,0.18,80964.41,81090.03,125.61999999999534,476.97,0.0,-16.520000000004075,-20.75999999999476,0.0,0.01999999999999999,-0.01999999999999999,0.17,0.19,0.01999999999999999,0.0,2026-09-04T04:25:03.251365+00:00,180,0.21,0.01999999999999999,0.035,-0.155,False,,False,,False,,False,,True,85.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495738091,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:22:18.091411+00:00,0.22,0.21,80964.41,81106.54,142.1299999999901,461.91,16.50999999999476,16.50999999999476,-4.25,0.03,0.03,0.04999999999999999,0.17,0.22,0.04999999999999999,0.0,2026-09-04T04:25:23.247379+00:00,184,0.21,-0.010000000000000009,0.035,-0.185,False,,False,,False,,False,,True,40.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495758030,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:22:38.030044+00:00,0.22,0.21,80964.41,81132.74,168.33000000000175,441.97,26.20000000001164,42.7100000000064,39.13000000000466,0.0,0.03,0.04999999999999999,0.19,0.22,0.03,0.0,2026-09-04T04:25:43.255713+00:00,185,0.21,-0.010000000000000009,0.03,-0.19,False,,False,,False,,False,,True,20.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
KXBTC15M-26SEP040030-30|DOWN|1788495773053,KXBTC15M-26SEP040030-30,DOWN,2026-09-04T04:22:53.053513+00:00,0.22,0.21,80964.41,81151.91,187.5,426.95,19.169999999998254,45.370000000009895,61.88000000000466,0.0,0.0,0.03,0.19,0.22,0.03,0.0,2026-09-04T04:25:58.269346+00:00,184,0.21,-0.010000000000000009,0.03,-0.19,False,,False,,False,,False,,True,5.0,SHADOW LABEL ONLY — NOT A LIVE TRADE SIGNAL
